clip_name,clip_path,label
v_BandMarching_g24_c05,/train/BandMarching/v_BandMarching_g24_c05.avi,BandMarching
v_BandMarching_g10_c06,/train/BandMarching/v_BandMarching_g10_c06.avi,BandMarching
v_BandMarching_g03_c02,/train/BandMarching/v_BandMarching_g03_c02.avi,BandMarching
v_BandMarching_g05_c03,/train/BandMarching/v_BandMarching_g05_c03.avi,BandMarching
v_BandMarching_g02_c06,/train/BandMarching/v_BandMarching_g02_c06.avi,BandMarching
v_BandMarching_g16_c03,/train/BandMarching/v_BandMarching_g16_c03.avi,BandMarching
v_BandMarching_g21_c04,/train/BandMarching/v_BandMarching_g21_c04.avi,BandMarching
v_BandMarching_g18_c06,/train/BandMarching/v_BandMarching_g18_c06.avi,BandMarching
v_BandMarching_g13_c04,/train/BandMarching/v_BandMarching_g13_c04.avi,BandMarching
v_BandMarching_g09_c04,/train/BandMarching/v_BandMarching_g09_c04.avi,BandMarching
v_BandMarching_g07_c01,/train/BandMarching/v_BandMarching_g07_c01.avi,BandMarching
v_BandMarching_g20_c06,/train/BandMarching/v_BandMarching_g20_c06.avi,BandMarching
v_BandMarching_g04_c02,/train/BandMarching/v_BandMarching_g04_c02.avi,BandMarching
v_BandMarching_g18_c05,/train/BandMarching/v_BandMarching_g18_c05.avi,BandMarching
v_BandMarching_g09_c01,/train/BandMarching/v_BandMarching_g09_c01.avi,BandMarching
v_BandMarching_g21_c06,/train/BandMarching/v_BandMarching_g21_c06.avi,BandMarching
v_BandMarching_g08_c05,/train/BandMarching/v_BandMarching_g08_c05.avi,BandMarching
v_BandMarching_g16_c07,/train/BandMarching/v_BandMarching_g16_c07.avi,BandMarching
v_BandMarching_g10_c02,/train/BandMarching/v_BandMarching_g10_c02.avi,BandMarching
v_BandMarching_g05_c06,/train/BandMarching/v_BandMarching_g05_c06.avi,BandMarching
v_BandMarching_g18_c01,/train/BandMarching/v_BandMarching_g18_c01.avi,BandMarching
v_BandMarching_g21_c01,/train/BandMarching/v_BandMarching_g21_c01.avi,BandMarching
v_BandMarching_g01_c07,/train/BandMarching/v_BandMarching_g01_c07.avi,BandMarching
v_BandMarching_g15_c02,/train/BandMarching/v_BandMarching_g15_c02.avi,BandMarching
v_BandMarching_g23_c04,/train/BandMarching/v_BandMarching_g23_c04.avi,BandMarching
v_BandMarching_g24_c04,/train/BandMarching/v_BandMarching_g24_c04.avi,BandMarching
v_BandMarching_g06_c04,/train/BandMarching/v_BandMarching_g06_c04.avi,BandMarching
v_BandMarching_g07_c03,/train/BandMarching/v_BandMarching_g07_c03.avi,BandMarching
v_BandMarching_g19_c01,/train/BandMarching/v_BandMarching_g19_c01.avi,BandMarching
v_BandMarching_g19_c04,/train/BandMarching/v_BandMarching_g19_c04.avi,BandMarching
v_BandMarching_g18_c04,/train/BandMarching/v_BandMarching_g18_c04.avi,BandMarching
v_BandMarching_g11_c01,/train/BandMarching/v_BandMarching_g11_c01.avi,BandMarching
v_BandMarching_g25_c06,/train/BandMarching/v_BandMarching_g25_c06.avi,BandMarching
v_BandMarching_g16_c05,/train/BandMarching/v_BandMarching_g16_c05.avi,BandMarching
v_BandMarching_g18_c02,/train/BandMarching/v_BandMarching_g18_c02.avi,BandMarching
v_BandMarching_g17_c03,/train/BandMarching/v_BandMarching_g17_c03.avi,BandMarching
v_BandMarching_g24_c02,/train/BandMarching/v_BandMarching_g24_c02.avi,BandMarching
v_BandMarching_g17_c02,/train/BandMarching/v_BandMarching_g17_c02.avi,BandMarching
v_BandMarching_g22_c05,/train/BandMarching/v_BandMarching_g22_c05.avi,BandMarching
v_BandMarching_g06_c03,/train/BandMarching/v_BandMarching_g06_c03.avi,BandMarching
v_BandMarching_g03_c06,/train/BandMarching/v_BandMarching_g03_c06.avi,BandMarching
v_BandMarching_g01_c04,/train/BandMarching/v_BandMarching_g01_c04.avi,BandMarching
v_BandMarching_g10_c03,/train/BandMarching/v_BandMarching_g10_c03.avi,BandMarching
v_BandMarching_g07_c06,/train/BandMarching/v_BandMarching_g07_c06.avi,BandMarching
v_BandMarching_g09_c02,/train/BandMarching/v_BandMarching_g09_c02.avi,BandMarching
v_BandMarching_g23_c02,/train/BandMarching/v_BandMarching_g23_c02.avi,BandMarching
v_BandMarching_g23_c01,/train/BandMarching/v_BandMarching_g23_c01.avi,BandMarching
v_BandMarching_g19_c06,/train/BandMarching/v_BandMarching_g19_c06.avi,BandMarching
v_BandMarching_g04_c04,/train/BandMarching/v_BandMarching_g04_c04.avi,BandMarching
v_BandMarching_g08_c02,/train/BandMarching/v_BandMarching_g08_c02.avi,BandMarching
v_BandMarching_g02_c04,/train/BandMarching/v_BandMarching_g02_c04.avi,BandMarching
v_BandMarching_g09_c05,/train/BandMarching/v_BandMarching_g09_c05.avi,BandMarching
v_BandMarching_g15_c06,/train/BandMarching/v_BandMarching_g15_c06.avi,BandMarching
v_BandMarching_g25_c02,/train/BandMarching/v_BandMarching_g25_c02.avi,BandMarching
v_BandMarching_g11_c05,/train/BandMarching/v_BandMarching_g11_c05.avi,BandMarching
v_BandMarching_g15_c07,/train/BandMarching/v_BandMarching_g15_c07.avi,BandMarching
v_BandMarching_g03_c07,/train/BandMarching/v_BandMarching_g03_c07.avi,BandMarching
v_BandMarching_g18_c03,/train/BandMarching/v_BandMarching_g18_c03.avi,BandMarching
v_BandMarching_g19_c02,/train/BandMarching/v_BandMarching_g19_c02.avi,BandMarching
v_BandMarching_g06_c02,/train/BandMarching/v_BandMarching_g06_c02.avi,BandMarching
v_BandMarching_g03_c03,/train/BandMarching/v_BandMarching_g03_c03.avi,BandMarching
v_BandMarching_g23_c03,/train/BandMarching/v_BandMarching_g23_c03.avi,BandMarching
v_BandMarching_g12_c05,/train/BandMarching/v_BandMarching_g12_c05.avi,BandMarching
v_BandMarching_g03_c04,/train/BandMarching/v_BandMarching_g03_c04.avi,BandMarching
v_BandMarching_g09_c03,/train/BandMarching/v_BandMarching_g09_c03.avi,BandMarching
v_BandMarching_g13_c02,/train/BandMarching/v_BandMarching_g13_c02.avi,BandMarching
v_BandMarching_g13_c05,/train/BandMarching/v_BandMarching_g13_c05.avi,BandMarching
v_BandMarching_g11_c03,/train/BandMarching/v_BandMarching_g11_c03.avi,BandMarching
v_BandMarching_g07_c07,/train/BandMarching/v_BandMarching_g07_c07.avi,BandMarching
v_BandMarching_g16_c06,/train/BandMarching/v_BandMarching_g16_c06.avi,BandMarching
v_BandMarching_g12_c04,/train/BandMarching/v_BandMarching_g12_c04.avi,BandMarching
v_BandMarching_g12_c06,/train/BandMarching/v_BandMarching_g12_c06.avi,BandMarching
v_BandMarching_g08_c07,/train/BandMarching/v_BandMarching_g08_c07.avi,BandMarching
v_BandMarching_g23_c06,/train/BandMarching/v_BandMarching_g23_c06.avi,BandMarching
v_BandMarching_g04_c01,/train/BandMarching/v_BandMarching_g04_c01.avi,BandMarching
v_BandMarching_g10_c01,/train/BandMarching/v_BandMarching_g10_c01.avi,BandMarching
v_BandMarching_g20_c03,/train/BandMarching/v_BandMarching_g20_c03.avi,BandMarching
v_BandMarching_g24_c01,/train/BandMarching/v_BandMarching_g24_c01.avi,BandMarching
v_BandMarching_g11_c06,/train/BandMarching/v_BandMarching_g11_c06.avi,BandMarching
v_BandMarching_g21_c03,/train/BandMarching/v_BandMarching_g21_c03.avi,BandMarching
v_BandMarching_g19_c05,/train/BandMarching/v_BandMarching_g19_c05.avi,BandMarching
v_BandMarching_g14_c05,/train/BandMarching/v_BandMarching_g14_c05.avi,BandMarching
v_BandMarching_g16_c01,/train/BandMarching/v_BandMarching_g16_c01.avi,BandMarching
v_BandMarching_g21_c02,/train/BandMarching/v_BandMarching_g21_c02.avi,BandMarching
v_BandMarching_g03_c01,/train/BandMarching/v_BandMarching_g03_c01.avi,BandMarching
v_BandMarching_g04_c03,/train/BandMarching/v_BandMarching_g04_c03.avi,BandMarching
v_BandMarching_g17_c01,/train/BandMarching/v_BandMarching_g17_c01.avi,BandMarching
v_BandMarching_g20_c04,/train/BandMarching/v_BandMarching_g20_c04.avi,BandMarching
v_BandMarching_g11_c07,/train/BandMarching/v_BandMarching_g11_c07.avi,BandMarching
v_BandMarching_g25_c05,/train/BandMarching/v_BandMarching_g25_c05.avi,BandMarching
v_BandMarching_g16_c04,/train/BandMarching/v_BandMarching_g16_c04.avi,BandMarching
v_BandMarching_g14_c04,/train/BandMarching/v_BandMarching_g14_c04.avi,BandMarching
v_BandMarching_g02_c02,/train/BandMarching/v_BandMarching_g02_c02.avi,BandMarching
v_BandMarching_g19_c03,/train/BandMarching/v_BandMarching_g19_c03.avi,BandMarching
v_BandMarching_g07_c02,/train/BandMarching/v_BandMarching_g07_c02.avi,BandMarching
v_BandMarching_g22_c03,/train/BandMarching/v_BandMarching_g22_c03.avi,BandMarching
v_BandMarching_g07_c05,/train/BandMarching/v_BandMarching_g07_c05.avi,BandMarching
v_BandMarching_g15_c01,/train/BandMarching/v_BandMarching_g15_c01.avi,BandMarching
v_BandMarching_g21_c05,/train/BandMarching/v_BandMarching_g21_c05.avi,BandMarching
v_BandMarching_g16_c02,/train/BandMarching/v_BandMarching_g16_c02.avi,BandMarching
v_BandMarching_g13_c03,/train/BandMarching/v_BandMarching_g13_c03.avi,BandMarching
v_BandMarching_g03_c05,/train/BandMarching/v_BandMarching_g03_c05.avi,BandMarching
v_BandMarching_g06_c01,/train/BandMarching/v_BandMarching_g06_c01.avi,BandMarching
v_BandMarching_g01_c02,/train/BandMarching/v_BandMarching_g01_c02.avi,BandMarching
v_BandMarching_g08_c06,/train/BandMarching/v_BandMarching_g08_c06.avi,BandMarching
v_BandMarching_g25_c01,/train/BandMarching/v_BandMarching_g25_c01.avi,BandMarching
v_BandMarching_g20_c05,/train/BandMarching/v_BandMarching_g20_c05.avi,BandMarching
v_BandMarching_g08_c03,/train/BandMarching/v_BandMarching_g08_c03.avi,BandMarching
v_BandMarching_g05_c05,/train/BandMarching/v_BandMarching_g05_c05.avi,BandMarching
v_BandMarching_g10_c07,/train/BandMarching/v_BandMarching_g10_c07.avi,BandMarching
v_BandMarching_g25_c03,/train/BandMarching/v_BandMarching_g25_c03.avi,BandMarching
v_BandMarching_g24_c03,/train/BandMarching/v_BandMarching_g24_c03.avi,BandMarching
v_BandMarching_g01_c05,/train/BandMarching/v_BandMarching_g01_c05.avi,BandMarching
v_BandMarching_g20_c02,/train/BandMarching/v_BandMarching_g20_c02.avi,BandMarching
v_BasketballDunk_g05_c04,/train/BasketballDunk/v_BasketballDunk_g05_c04.avi,BasketballDunk
v_BasketballDunk_g03_c04,/train/BasketballDunk/v_BasketballDunk_g03_c04.avi,BasketballDunk
v_BasketballDunk_g02_c04,/train/BasketballDunk/v_BasketballDunk_g02_c04.avi,BasketballDunk
v_BasketballDunk_g25_c03,/train/BasketballDunk/v_BasketballDunk_g25_c03.avi,BasketballDunk
v_BasketballDunk_g05_c02,/train/BasketballDunk/v_BasketballDunk_g05_c02.avi,BasketballDunk
v_BasketballDunk_g10_c01,/train/BasketballDunk/v_BasketballDunk_g10_c01.avi,BasketballDunk
v_BasketballDunk_g10_c02,/train/BasketballDunk/v_BasketballDunk_g10_c02.avi,BasketballDunk
v_BasketballDunk_g11_c02,/train/BasketballDunk/v_BasketballDunk_g11_c02.avi,BasketballDunk
v_BasketballDunk_g23_c04,/train/BasketballDunk/v_BasketballDunk_g23_c04.avi,BasketballDunk
v_BasketballDunk_g14_c03,/train/BasketballDunk/v_BasketballDunk_g14_c03.avi,BasketballDunk
v_BasketballDunk_g24_c04,/train/BasketballDunk/v_BasketballDunk_g24_c04.avi,BasketballDunk
v_BasketballDunk_g07_c06,/train/BasketballDunk/v_BasketballDunk_g07_c06.avi,BasketballDunk
v_BasketballDunk_g20_c02,/train/BasketballDunk/v_BasketballDunk_g20_c02.avi,BasketballDunk
v_BasketballDunk_g08_c03,/train/BasketballDunk/v_BasketballDunk_g08_c03.avi,BasketballDunk
v_BasketballDunk_g16_c06,/train/BasketballDunk/v_BasketballDunk_g16_c06.avi,BasketballDunk
v_BasketballDunk_g01_c01,/train/BasketballDunk/v_BasketballDunk_g01_c01.avi,BasketballDunk
v_BasketballDunk_g14_c06,/train/BasketballDunk/v_BasketballDunk_g14_c06.avi,BasketballDunk
v_BasketballDunk_g07_c01,/train/BasketballDunk/v_BasketballDunk_g07_c01.avi,BasketballDunk
v_BasketballDunk_g06_c02,/train/BasketballDunk/v_BasketballDunk_g06_c02.avi,BasketballDunk
v_BasketballDunk_g23_c05,/train/BasketballDunk/v_BasketballDunk_g23_c05.avi,BasketballDunk
v_BasketballDunk_g16_c03,/train/BasketballDunk/v_BasketballDunk_g16_c03.avi,BasketballDunk
v_BasketballDunk_g15_c01,/train/BasketballDunk/v_BasketballDunk_g15_c01.avi,BasketballDunk
v_BasketballDunk_g11_c03,/train/BasketballDunk/v_BasketballDunk_g11_c03.avi,BasketballDunk
v_BasketballDunk_g15_c04,/train/BasketballDunk/v_BasketballDunk_g15_c04.avi,BasketballDunk
v_BasketballDunk_g13_c01,/train/BasketballDunk/v_BasketballDunk_g13_c01.avi,BasketballDunk
v_BasketballDunk_g07_c03,/train/BasketballDunk/v_BasketballDunk_g07_c03.avi,BasketballDunk
v_BasketballDunk_g17_c07,/train/BasketballDunk/v_BasketballDunk_g17_c07.avi,BasketballDunk
v_BasketballDunk_g22_c02,/train/BasketballDunk/v_BasketballDunk_g22_c02.avi,BasketballDunk
v_BasketballDunk_g08_c05,/train/BasketballDunk/v_BasketballDunk_g08_c05.avi,BasketballDunk
v_BasketballDunk_g22_c03,/train/BasketballDunk/v_BasketballDunk_g22_c03.avi,BasketballDunk
v_BasketballDunk_g20_c06,/train/BasketballDunk/v_BasketballDunk_g20_c06.avi,BasketballDunk
v_BasketballDunk_g16_c02,/train/BasketballDunk/v_BasketballDunk_g16_c02.avi,BasketballDunk
v_BasketballDunk_g12_c01,/train/BasketballDunk/v_BasketballDunk_g12_c01.avi,BasketballDunk
v_BasketballDunk_g08_c02,/train/BasketballDunk/v_BasketballDunk_g08_c02.avi,BasketballDunk
v_BasketballDunk_g06_c01,/train/BasketballDunk/v_BasketballDunk_g06_c01.avi,BasketballDunk
v_BasketballDunk_g11_c01,/train/BasketballDunk/v_BasketballDunk_g11_c01.avi,BasketballDunk
v_BasketballDunk_g04_c04,/train/BasketballDunk/v_BasketballDunk_g04_c04.avi,BasketballDunk
v_BasketballDunk_g17_c06,/train/BasketballDunk/v_BasketballDunk_g17_c06.avi,BasketballDunk
v_BasketballDunk_g14_c04,/train/BasketballDunk/v_BasketballDunk_g14_c04.avi,BasketballDunk
v_BasketballDunk_g09_c04,/train/BasketballDunk/v_BasketballDunk_g09_c04.avi,BasketballDunk
v_BasketballDunk_g20_c04,/train/BasketballDunk/v_BasketballDunk_g20_c04.avi,BasketballDunk
v_BasketballDunk_g14_c02,/train/BasketballDunk/v_BasketballDunk_g14_c02.avi,BasketballDunk
v_BasketballDunk_g08_c01,/train/BasketballDunk/v_BasketballDunk_g08_c01.avi,BasketballDunk
v_BasketballDunk_g12_c05,/train/BasketballDunk/v_BasketballDunk_g12_c05.avi,BasketballDunk
v_BasketballDunk_g21_c04,/train/BasketballDunk/v_BasketballDunk_g21_c04.avi,BasketballDunk
v_BasketballDunk_g21_c02,/train/BasketballDunk/v_BasketballDunk_g21_c02.avi,BasketballDunk
v_BasketballDunk_g14_c07,/train/BasketballDunk/v_BasketballDunk_g14_c07.avi,BasketballDunk
v_BasketballDunk_g15_c05,/train/BasketballDunk/v_BasketballDunk_g15_c05.avi,BasketballDunk
v_BasketballDunk_g18_c04,/train/BasketballDunk/v_BasketballDunk_g18_c04.avi,BasketballDunk
v_BasketballDunk_g17_c03,/train/BasketballDunk/v_BasketballDunk_g17_c03.avi,BasketballDunk
v_BasketballDunk_g02_c03,/train/BasketballDunk/v_BasketballDunk_g02_c03.avi,BasketballDunk
v_BasketballDunk_g21_c03,/train/BasketballDunk/v_BasketballDunk_g21_c03.avi,BasketballDunk
v_BasketballDunk_g01_c03,/train/BasketballDunk/v_BasketballDunk_g01_c03.avi,BasketballDunk
v_BasketballDunk_g09_c03,/train/BasketballDunk/v_BasketballDunk_g09_c03.avi,BasketballDunk
v_BasketballDunk_g03_c05,/train/BasketballDunk/v_BasketballDunk_g03_c05.avi,BasketballDunk
v_BasketballDunk_g03_c02,/train/BasketballDunk/v_BasketballDunk_g03_c02.avi,BasketballDunk
v_BasketballDunk_g16_c01,/train/BasketballDunk/v_BasketballDunk_g16_c01.avi,BasketballDunk
v_BasketballDunk_g04_c03,/train/BasketballDunk/v_BasketballDunk_g04_c03.avi,BasketballDunk
v_BasketballDunk_g22_c01,/train/BasketballDunk/v_BasketballDunk_g22_c01.avi,BasketballDunk
v_BasketballDunk_g05_c05,/train/BasketballDunk/v_BasketballDunk_g05_c05.avi,BasketballDunk
v_BasketballDunk_g07_c05,/train/BasketballDunk/v_BasketballDunk_g07_c05.avi,BasketballDunk
v_BasketballDunk_g11_c05,/train/BasketballDunk/v_BasketballDunk_g11_c05.avi,BasketballDunk
v_BasketballDunk_g03_c06,/train/BasketballDunk/v_BasketballDunk_g03_c06.avi,BasketballDunk
v_BasketballDunk_g01_c07,/train/BasketballDunk/v_BasketballDunk_g01_c07.avi,BasketballDunk
v_BasketballDunk_g19_c04,/train/BasketballDunk/v_BasketballDunk_g19_c04.avi,BasketballDunk
v_BasketballDunk_g14_c05,/train/BasketballDunk/v_BasketballDunk_g14_c05.avi,BasketballDunk
v_BasketballDunk_g19_c02,/train/BasketballDunk/v_BasketballDunk_g19_c02.avi,BasketballDunk
v_BasketballDunk_g17_c02,/train/BasketballDunk/v_BasketballDunk_g17_c02.avi,BasketballDunk
v_BasketballDunk_g23_c03,/train/BasketballDunk/v_BasketballDunk_g23_c03.avi,BasketballDunk
v_BasketballDunk_g15_c03,/train/BasketballDunk/v_BasketballDunk_g15_c03.avi,BasketballDunk
v_BasketballDunk_g25_c02,/train/BasketballDunk/v_BasketballDunk_g25_c02.avi,BasketballDunk
v_BasketballDunk_g04_c01,/train/BasketballDunk/v_BasketballDunk_g04_c01.avi,BasketballDunk
v_BasketballDunk_g09_c02,/train/BasketballDunk/v_BasketballDunk_g09_c02.avi,BasketballDunk
v_BasketballDunk_g18_c01,/train/BasketballDunk/v_BasketballDunk_g18_c01.avi,BasketballDunk
v_BasketballDunk_g09_c05,/train/BasketballDunk/v_BasketballDunk_g09_c05.avi,BasketballDunk
v_BasketballDunk_g10_c05,/train/BasketballDunk/v_BasketballDunk_g10_c05.avi,BasketballDunk
v_BasketballDunk_g12_c02,/train/BasketballDunk/v_BasketballDunk_g12_c02.avi,BasketballDunk
v_BasketballDunk_g07_c02,/train/BasketballDunk/v_BasketballDunk_g07_c02.avi,BasketballDunk
v_BasketballDunk_g13_c04,/train/BasketballDunk/v_BasketballDunk_g13_c04.avi,BasketballDunk
v_BasketballDunk_g03_c03,/train/BasketballDunk/v_BasketballDunk_g03_c03.avi,BasketballDunk
v_BasketballDunk_g19_c01,/train/BasketballDunk/v_BasketballDunk_g19_c01.avi,BasketballDunk
v_BasketballDunk_g12_c04,/train/BasketballDunk/v_BasketballDunk_g12_c04.avi,BasketballDunk
v_BasketballDunk_g01_c06,/train/BasketballDunk/v_BasketballDunk_g01_c06.avi,BasketballDunk
v_BasketballDunk_g03_c01,/train/BasketballDunk/v_BasketballDunk_g03_c01.avi,BasketballDunk
v_BasketballDunk_g20_c05,/train/BasketballDunk/v_BasketballDunk_g20_c05.avi,BasketballDunk
v_BasketballDunk_g20_c01,/train/BasketballDunk/v_BasketballDunk_g20_c01.avi,BasketballDunk
v_BasketballDunk_g15_c02,/train/BasketballDunk/v_BasketballDunk_g15_c02.avi,BasketballDunk
v_BasketballDunk_g18_c03,/train/BasketballDunk/v_BasketballDunk_g18_c03.avi,BasketballDunk
v_BasketballDunk_g06_c03,/train/BasketballDunk/v_BasketballDunk_g06_c03.avi,BasketballDunk
v_BasketballDunk_g22_c04,/train/BasketballDunk/v_BasketballDunk_g22_c04.avi,BasketballDunk
v_BasketballDunk_g14_c01,/train/BasketballDunk/v_BasketballDunk_g14_c01.avi,BasketballDunk
v_BasketballDunk_g20_c03,/train/BasketballDunk/v_BasketballDunk_g20_c03.avi,BasketballDunk
v_BasketballDunk_g16_c05,/train/BasketballDunk/v_BasketballDunk_g16_c05.avi,BasketballDunk
v_BasketballDunk_g06_c04,/train/BasketballDunk/v_BasketballDunk_g06_c04.avi,BasketballDunk
v_BasketballDunk_g15_c06,/train/BasketballDunk/v_BasketballDunk_g15_c06.avi,BasketballDunk
v_BasketballDunk_g17_c01,/train/BasketballDunk/v_BasketballDunk_g17_c01.avi,BasketballDunk
v_BasketballDunk_g24_c05,/train/BasketballDunk/v_BasketballDunk_g24_c05.avi,BasketballDunk
v_BasketballDunk_g24_c01,/train/BasketballDunk/v_BasketballDunk_g24_c01.avi,BasketballDunk
